,CID,SMILES,f_avg_pIC50,hbd,hba,mv,pow,ECFP,MaxEStateIndex,MinEStateIndex,MaxAbsEStateIndex,MinAbsEStateIndex,qed,MolWt,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,NumRadicalElectrons,MaxPartialCharge,MinPartialCharge,MaxAbsPartialCharge,MinAbsPartialCharge,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,BCUT2D_MWHI,BCUT2D_MWLOW,BCUT2D_CHGHI,BCUT2D_CHGLO,BCUT2D_LOGPHI,BCUT2D_LOGPLOW,BCUT2D_MRHI,BCUT2D_MRLOW,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA8,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,TPSA,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,FractionCSP3,HeavyAtomCount,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,RingCount,MolLogP,MolMR,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_ArN,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_C_S,fr_HOCCN,fr_Imine,fr_NH0,fr_NH1,fr_NH2,fr_N_O,fr_Ndealkylation1,fr_Ndealkylation2,fr_Nhpyrrole,fr_SH,fr_aldehyde,fr_alkyl_carbamate,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_amidine,fr_aniline,fr_aryl_methyl,fr_azide,fr_azo,fr_barbitur,fr_benzene,fr_benzodiazepine,fr_bicyclic,fr_diazo,fr_dihydropyridine,fr_epoxide,fr_ester,fr_ether,fr_furan,fr_guanido,fr_halogen,fr_hdrzine,fr_hdrzone,fr_imidazole,fr_imide,fr_isocyan,fr_isothiocyan,fr_ketone,fr_ketone_Topliss,fr_lactam,fr_lactone,fr_methoxy,fr_morpholine,fr_nitrile,fr_nitro,fr_nitro_arom,fr_nitro_arom_nonortho,fr_nitroso,fr_oxazole,fr_oxime,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_phos_acid,fr_phos_ester,fr_piperdine,fr_piperzine,fr_priamide,fr_prisulfonamd,fr_pyridine,fr_quatN,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_term_acetylene,fr_tetrazole,fr_thiazole,fr_thiocyan,fr_thiophene,fr_unbrch_alkane,fr_urea
1224,LON-WEI-b2874fec-13,CCc1ccc(S(C)(=O)=O)cc1C(=O)N1CCC(C2CCNC2)CC1,4.002176919,1,4,364.511,2.1142,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000025B97FAD6D0>,13.00533368,-3.312081588,13.00533368,0.022826909,0.888618314,364.511,336.287,364.1820638,138,0,0.253673515,-0.338621063,0.338621063,0.253673515,1.2,1.92,2.48,32.22774622,9.83362455,2.305921366,-2.346781561,2.297292025,-2.403676839,7.90308254,0.066158027,1.743407885,731.036142,18.02673326,15.12381235,15.94030893,11.89719671,9.228019564,11.1194311,7.327181871,9.342917446,5.712720852,6.822959445,4.117243468,4.76440603,-1.4,569150.7619,18.39284668,7.458306926,4.060414232,150.2606046,10.21669833,0,9.837253136,0,5.907179729,0,4.794537184,8.417796984,0,0,12.99010427,68.30479702,24.90873349,4.895483476,13.21233417,15.74443287,0,10.21669833,11.83581209,37.50250717,32.43479481,29.32600419,0,0,5.316788604,0,0,0,51.65968125,16.25807476,11.83581209,42.10764224,23.09458468,0,0,0,66.48,9.837253136,13.21233417,0,10.8026632,11.48135754,56.92284803,12.67659081,18.19910121,11.82364693,5.316788604,0,23.68551681,0,15.12973906,3.427431425,1.46381892,1.425382878,4.938807631,5.240362499,5.751022372,-3.312081588,0.631578947,25,1,5,0,2,2,1,0,1,4,1,6,4,0,2,2,3,2.1142,98.534,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1225,LON-WEI-b2874fec-14,O=C(c1ccc2[nH]c(C(F)F)nc2c1)N1CCC(C2CCNC2)CC1,4.002176919,2,3,348.397,2.9622,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000025B97FAD740>,12.74654105,-2.642910648,12.74654105,0.035653817,0.896473546,348.397,326.221,348.1761678,134,0,0.294913266,-0.338629337,0.338629337,0.294913266,1.2,2,2.68,19.27978313,9.834507293,2.300110355,-2.343065505,2.294940747,-2.399607196,5.969925495,0.066304359,1.444611338,761.5218797,17.38854058,13.97245351,13.97245351,12.11419354,8.893978134,8.893978134,7.037178141,7.037178141,5.546950589,5.546950589,4.097799363,4.097799363,-2.02,1000845.03,16.4485306,6.70700662,3.247477162,144.3468658,15.20067686,0,5.824404498,0,12.33262447,0,4.794537184,13.76480862,0,0,0,62.38689098,18.6529643,11.03340144,13.57536728,16.94058116,0,20.18465538,11.83581209,25.68790961,26.17902562,29.5869572,0,0,5.316788604,8.780830095,0,0,46.95407213,0,11.83581209,41.87030279,18.19910121,0,11.03340144,0,61.02,6.425444745,13.57536728,0,11.73158423,22.51475897,44.93857492,6.420821623,18.19910121,4.899909731,15.28474565,0,25.49308209,0,21.08252735,3.412498945,1.451997163,1.045349103,4.940966973,0.673996406,3.732915302,0,0.555555556,25,2,5,0,2,2,1,1,2,3,2,7,3,0,2,2,4,2.9622,90.6549,0,0,0,0,0,2,1,0,0,0,1,1,0,0,0,2,2,0,0,0,1,1,0,0,0,2,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1226,LON-WEI-b2874fec-15,O=C(Nc1ccccc1)[C@@H](c1ccccc1)N1Cc2ccccc2C1=O,4.002176919,1,2,342.398,4.0224,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000025B97FAD7B0>,13.09172808,-0.683975813,13.09172808,0.11327339,0.778330638,342.398,324.254,342.1368278,128,0,0.254956282,-0.323992097,0.323992097,0.254956282,0.846153846,1.461538462,2.153846154,16.16182227,10.04185093,2.366531269,-2.270031077,2.3180542,-2.371207102,6.034610212,-0.120397576,1.686445048,938.6256639,17.93251065,14.131071,14.131071,12.73718344,8.535902878,8.535902878,6.25869725,6.25869725,4.565981116,4.565981116,3.325695311,3.325695311,-3.4,1582607.609,16.08925781,6.8426767,2.972213208,151.6322689,10.21669833,6.041840829,0,0,11.81435946,0,9.589074368,0,0,0,66.73003775,29.32600419,17.79559417,0,9.589074368,17.50174573,0,4.899909731,0,12.58659724,5.316788604,101.6194934,0,0,5.316788604,5.687386275,0,0,16.71426919,11.33929359,0,27.52673249,84.92913896,0,0,0,49.41,6.041840829,9.589074368,0,11.81435946,17.79559417,11.12690298,0,4.899909731,84.92913896,5.316788604,0,0,0,27.64322578,2.931885393,3.121817523,-0.332202906,25.54124911,0,0.427358434,0,0.090909091,26,1,4,0,1,1,3,0,3,2,1,4,4,0,0,0,4,4.0224,100.5702,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1227,LON-WEI-b2874fec-16,O=C(Nc1ccc(Cl)cc1)[C@@H](c1ccccc1)N1Cc2ccccc2C1=O,4.002176919,1,2,376.843,4.6758,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000025B97FAD820>,13.14366969,-0.720575869,13.14366969,0.133602608,0.718546322,376.843,359.707,376.0978555,134,0,0.254956282,-0.323990344,0.323990344,0.254956282,0.925925926,1.592592593,2.296296296,35.49569171,10.04181104,2.366799958,-2.270262327,2.319700569,-2.37124895,6.302051317,-0.120397785,1.671355374,986.7093208,18.80275414,14.4316852,15.18761415,13.13103029,8.635568717,9.01353319,6.399564871,6.836000651,4.636413718,4.888390034,3.337431072,3.463419229,-3.11,2258692.575,17.31115842,7.252060684,3.439587052,161.9355351,10.21669833,6.041840829,0,0,11.81435946,0,9.589074368,0,0,0,60.13187644,41.45873833,22.81822749,0,9.589074368,29.10268562,0,4.899909731,0,12.58659724,5.316788604,100.5757597,0,0,5.316788604,5.687386275,0,11.60093989,16.71426919,11.33929359,0,27.52673249,78.86277189,5.022633314,0,0,49.41,6.041840829,9.589074368,0,11.81435946,22.81822749,11.12690298,0,35.23174507,48.53093655,5.316788604,11.60093989,0,5.915335861,27.70152107,3.49563104,2.986165712,-0.393159486,23.00025436,0,0.405362549,0,0.090909091,27,1,4,0,1,1,3,0,3,2,1,5,4,0,0,0,4,4.6758,105.5802,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,3,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1228,LON-WEI-b2874fec-17,Cc1cccc(NC(=O)[C@@H](c2ccccc2)N2Cc3ccccc3C2=O)n1,4.002176919,1,3,357.413,3.72582,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000025B97FAD890>,13.16302816,-0.728321995,13.16302816,0.132588446,0.773896184,357.413,338.261,357.1477268,134,0,0.254956288,-0.31809959,0.31809959,0.254956288,1,1.740740741,2.481481481,16.16193196,10.04397088,2.367995514,-2.268542941,2.317338171,-2.372947966,6.032588089,-0.120421757,1.684100413,1001.204433,18.80275414,14.92358405,14.92358405,13.13103029,8.816449807,8.816449807,6.556880456,6.556880456,4.664250795,4.664250795,3.400839895,3.400839895,-3.47,2201026.746,16.96952987,7.034791551,3.313939715,157.216859,10.21669833,11.85970361,0,0,11.81435946,0,9.589074368,4.983978521,0,0,54.59730362,36.24974139,17.80213589,0,9.589074368,17.63222224,0,9.883888252,0,19.51033443,5.316788604,95.18068729,0,0,5.316788604,5.817862778,0,0,21.69824771,11.33929359,6.9237372,33.22066048,72.79640482,0,0,0,62.3,6.041840829,9.589074368,0,11.81435946,17.92607068,16.82083098,0,17.03264387,67.58740788,10.30076712,0,0,0,32.07100456,2.861607615,3.168840452,0.06699242,21.55952669,0,2.272028271,0,0.136363636,27,1,5,0,1,1,2,1,3,3,1,5,4,0,0,0,4,3.72582,103.1022,0,0,0,0,0,1,0,0,0,0,2,2,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,2,0,1,1,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1229,LON-WEI-b2874fec-18,O=C(Nc1ccncc1)[C@@H](c1ccccc1)N1Cc2ccccc2C1=O,4.002176919,1,3,343.386,3.4174,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000025B97FAD900>,13.07131992,-0.704383976,13.07131992,0.125619069,0.789458255,343.386,326.25,343.1320768,128,0,0.254956282,-0.323878455,0.323878455,0.254956282,0.961538462,1.653846154,2.384615385,16.16182814,10.04250878,2.366655216,-2.269730683,2.317736985,-2.371302698,6.034441023,-0.12039775,1.686445048,941.7396061,17.93251065,14.00093432,14.00093432,12.73718344,8.385633991,8.385633991,6.128560576,6.128560576,4.472512596,4.472512596,3.239456606,3.239456606,-3.47,1582607.609,16.0231398,6.800214065,2.948988989,150.8519169,10.21669833,6.041840829,0,0,11.81435946,0,14.57305289,0,0,0,48.53093655,29.32600419,30.18928132,0,9.589074368,17.50174573,0,9.883888252,0,12.58659724,5.316788604,95.81407937,0,0,5.316788604,5.687386275,0,0,21.69824771,11.33929359,0,27.52673249,79.1237249,0,0,0,62.3,6.041840829,9.589074368,0,11.81435946,17.79559417,11.12690298,0,35.49269808,48.53093655,10.30076712,0,0,0,31.55364422,2.891885393,3.023692523,-0.372326363,19.59127358,3.230151224,0.415012755,0,0.095238095,26,1,5,0,1,1,2,1,3,3,1,5,4,0,0,0,4,3.4174,98.3652,0,0,0,0,0,1,0,0,0,0,2,2,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1230,LON-WEI-b2874fec-19,O=C(Nc1ccc(F)cc1)[C@@H](c1ccccc1)N1Cc2ccccc2C1=O,4.002176919,1,2,360.388,4.1615,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000025B97FAD970>,13.13054498,-0.781339758,13.13054498,0.172491497,0.759425564,360.388,343.252,360.127406,134,0,0.254956282,-0.323988608,0.323988608,0.254956282,0.925925926,1.592592593,2.296296296,19.1421443,10.04172885,2.366857239,-2.270145553,2.318703376,-2.371313478,6.034661095,-0.120399107,1.671355374,986.7093208,18.80275414,14.4316852,14.4316852,13.13103029,8.635568717,8.635568717,6.399564871,6.399564871,4.636413718,4.636413718,3.337431072,3.337431072,-3.47,2258692.575,16.96952987,7.034791551,3.313939715,155.7978043,10.21669833,11.85906167,0,0,11.81435946,0,9.589074368,4.390415048,0,0,48.53093655,41.45873833,17.79559417,0,13.97948942,17.50174573,0,4.899909731,0,12.58659724,5.316788604,101.3703472,0,0,5.316788604,10.07780132,0,0,16.71426919,11.33929359,5.817220841,27.52673249,78.86277189,0,0,0,49.41,6.041840829,13.97948942,0,17.6315803,17.79559417,11.12690298,24.26546827,10.9662768,48.53093655,5.316788604,0,13.13054498,0,27.56060663,2.792440949,2.718320027,-0.888470277,21.32008403,0,0.36647366,0,0.090909091,27,1,4,0,1,1,3,0,3,2,1,5,4,0,0,0,4,4.1615,100.5282,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,3,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1231,LON-WEI-b2874fec-20,COCCNC(=O)[C@@H](c1ccccc1)N1Cc2ccccc2C1=O,4.002176919,1,3,324.38,2.1463,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000025B97FAD9E0>,12.76716372,-0.650040627,12.76716372,0.109866124,0.82843067,324.38,304.22,324.1473925,124,0,0.254956069,-0.382860769,0.382860769,0.254956069,1.166666667,1.875,2.583333333,16.46222685,10.04463304,2.36425226,-2.269485353,2.309887669,-2.41337869,6.008818884,-0.125721252,1.886500356,730.4015762,16.94094682,13.5667815,13.5667815,11.71954535,7.925696091,7.925696091,5.687247821,5.687247821,4.130071735,4.130071735,2.966558486,2.966558486,-2.66,429633.9547,16.20670059,7.274176875,3.164405283,140.7835463,14.95356129,6.041840829,0,5.907179729,5.907179729,0,9.589074368,0,0,0,48.53093655,17.19327005,25.76276184,6.606881965,14.32593732,11.81435946,0,10.21669833,0,12.58659724,20.26143591,71.28765809,0,0,5.316788604,0,0,0,36.9757051,16.07615654,0,27.52673249,54.59730362,0,0,0,58.64,6.041840829,9.589074368,0,11.81435946,25.25984627,11.12690298,0,12.00970727,54.59730362,5.316788604,4.736862954,4.979704601,0,27.13587215,2.84855206,2.421128013,-0.304860455,16.22237773,0,1.279100057,1.584792507,0.263157895,24,1,5,0,1,1,2,0,2,3,1,5,6,0,0,0,3,2.1463,90.3842,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1232,LON-WEI-b2874fec-21,O=C(NCC1=[SH]C=CC1)[C@@H](c1ccccc1)N1Cc2ccccc2C1=O,4.002176919,2,2,364.47,3.0552,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000025B97FADA50>,13.04221025,-0.62247323,13.04221025,0.085264655,0.63282519,364.47,344.31,364.1245489,132,0,0.25495607,-0.349748314,0.349748314,0.25495607,1.115384615,1.884615385,2.615384615,32.14172081,10.04290081,2.36563647,-2.271046102,2.311286702,-2.417675319,8.014087854,-0.125228074,1.597229182,905.2369136,17.93251065,14.26044735,15.15487454,12.73718344,8.659266759,9.622878134,6.405450052,7.59424687,4.707325637,5.773051787,3.396782885,4.199582452,-2.66,1819150.657,16.78941824,7.296647595,3.22276676,156.0312747,10.21669833,6.041840829,0,5.907179729,5.907179729,0,9.589074368,0,11.35096924,0,54.60695665,33.88671108,18.6529643,0,9.589074368,28.02989602,0,10.21669833,0,19.00741886,6.544756406,82.77173029,0,0,5.316788604,0,0,11.35096924,28.12359291,11.33929359,0,33.94755411,66.08137581,0,0,0,49.41,6.041840829,9.589074368,0,11.81435946,18.6529643,17.54772461,16.21553656,4.899909731,54.59730362,16.8008608,0,0,1.165775367,28.88422964,5.124640863,2.492119622,-0.21771269,16.47321803,3.018139937,1.004033683,0,0.19047619,26,1,4,0,2,2,2,0,2,2,2,5,5,0,0,0,4,3.0552,106.2582,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,2,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1233,LON-WEI-b2874fec-22,O=C(NCCc1ccccc1)[C@@H](c1ccccc1)N1Cc2ccccc2C1=O,4.002176919,1,2,370.452,3.7426,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000025B97FADAC0>,13.11253433,-0.64178393,13.11253433,0.094757005,0.718536204,370.452,348.276,370.1681279,140,0,0.254956069,-0.353669899,0.353669899,0.254956069,0.892857143,1.535714286,2.25,16.16178092,10.04109681,2.364556205,-2.270430234,2.310717863,-2.410334493,6.008933021,-0.12548808,1.532143562,970.1649134,19.34672421,15.54528456,15.54528456,13.73718344,9.493009659,9.493009659,6.930047101,6.930047101,5.080385314,5.080385314,3.664980182,3.664980182,-3.4,4269406.603,17.98626339,8.090107117,3.67017153,164.3621531,10.21669833,6.041840829,0,5.907179729,5.907179729,0,9.589074368,0,0,0,78.86277189,29.17754317,18.6529643,0,9.589074368,11.81435946,0,10.21669833,0,19.00741886,6.544756406,107.1829449,0,0,5.316788604,0,0,0,23.2590256,17.76011521,0,33.09018398,84.92913896,0,0,0,49.41,6.041840829,9.589074368,0,11.81435946,18.6529643,17.54772461,5.563451492,4.899909731,84.92913896,5.316788604,0,0,0,27.73423285,3.021117252,3.634829388,-0.244491037,26.46136147,0.752243717,0.974039695,0,0.166666667,28,1,4,0,1,1,3,0,3,2,1,4,6,0,0,0,4,3.7426,108.6542,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1234,LON-WEI-b2874fec-23,N#Cc1ccccc1NC(=O)[C@@H](c1ccccc1)N1Cc2ccccc2C1=O,4.002176919,1,3,367.408,3.89408,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000025B97FADB30>,13.25046958,-0.798287982,13.25046958,0.172989444,0.760129985,367.408,350.272,367.1320768,136,0,0.254956282,-0.322783179,0.322783179,0.254956282,0.964285714,1.642857143,2.392857143,16.16183994,10.03774264,2.368564231,-2.271470813,2.321389505,-2.372560614,6.037982442,-0.120400611,1.706021826,1086.256505,19.50986092,15.00093432,15.00093432,13.68587185,8.926176342,8.926176342,6.550059027,6.550059027,4.830040121,4.830040121,3.484293734,3.484293734,-3.91,3947715.018,17.50115277,7.373675542,3.123043226,162.3897907,10.21669833,12.11106214,0,0,11.81435946,0,9.589074368,0,5.261891555,0,60.66367068,29.32600419,12.1082079,11.25083777,9.589074368,17.50174573,5.261891555,4.899909731,0,12.58659724,5.316788604,101.1165779,0,6.069221313,5.316788604,5.687386275,0,0,16.71426919,11.33929359,11.33111287,33.09018398,78.86277189,0,0,0,73.2,6.041840829,14.85096592,0,11.81435946,23.35904566,11.12690298,0,35.23174507,48.53093655,11.38600992,0,0,0,27.80928634,12.1219717,3.043235754,-0.524789331,24.68731494,0,0.3629806,0,0.086956522,28,1,5,0,1,1,3,0,3,3,1,5,4,0,0,0,4,3.89408,105.2852,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1235,LON-WEI-b2874fec-24,O=C(Nc1cccc(F)c1)[C@@H](c1ccccc1)N1Cc2ccccc2C1=O,4.002176919,1,2,360.388,4.1615,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000025B97FADBA0>,13.46794154,-0.810770975,13.46794154,0.186254357,0.759425564,360.388,343.252,360.127406,134,0,0.254956282,-0.323885454,0.323885454,0.254956282,0.962962963,1.703703704,2.444444444,19.14214604,10.04167497,2.367102772,-2.270181677,2.318997933,-2.371458606,6.034705891,-0.120397856,1.684100413,1003.959321,18.80275414,14.4316852,14.4316852,13.13103029,8.635568717,8.635568717,6.403019195,6.403019195,4.616809562,4.616809562,3.370444498,3.370444498,-3.47,2201026.746,16.96952987,7.034791551,3.313939715,155.7978043,10.21669833,11.85906167,0,0,11.81435946,0,9.589074368,4.390415048,0,0,54.59730362,35.39237126,17.79559417,0,13.97948942,17.50174573,0,4.899909731,0,12.58659724,5.316788604,101.3703472,0,0,5.316788604,10.07780132,0,0,16.71426919,11.33929359,5.817220841,27.52673249,78.86277189,0,0,0,49.41,11.85906167,13.97948942,0,11.81435946,23.35904566,5.563451492,18.19910121,17.03264387,48.53093655,5.316788604,0,13.46794154,0,27.53924482,2.732718726,2.552429401,-1.004151328,21.35949699,0,0.352319854,0,0.090909091,27,1,4,0,1,1,3,0,3,2,1,5,4,0,0,0,4,4.1615,100.5282,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,3,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1236,LON-WEI-b2874fec-25,O=C(Nc1cccnc1)[C@@H](c1ccccc1)N1Cc2ccccc2C1=O,4.002176919,1,3,343.386,3.4174,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000025B97FADC10>,13.0639503,-0.71175359,13.0639503,0.12889839,0.789458255,343.386,326.25,343.1320768,128,0,0.254956282,-0.322604918,0.322604918,0.254956282,1,1.769230769,2.5,16.16183457,10.04280567,2.366844184,-2.269323273,2.317570253,-2.371438991,6.034227074,-0.120400109,1.686445048,941.7396061,17.93251065,14.00093432,14.00093432,12.73718344,8.385633991,8.385633991,6.134372246,6.134372246,4.453728985,4.453728985,3.240909524,3.240909524,-3.47,1582607.609,16.0231398,6.800214065,2.948988989,150.8519169,10.21669833,6.041840829,0,0,11.81435946,0,14.57305289,0,0,0,48.53093655,29.32600419,18.30505147,11.88422985,9.589074368,17.50174573,0,9.883888252,0,12.58659724,5.316788604,95.81407937,0,0,5.316788604,5.687386275,0,0,21.69824771,11.33929359,0,27.52673249,79.1237249,0,0,0,62.3,6.041840829,9.589074368,0,11.81435946,17.79559417,11.12690298,0,35.49269808,48.53093655,10.30076712,0,0,0,31.6021212,2.869385393,2.965606891,-0.387827906,19.64465853,3.227655791,0.411733434,0,0.095238095,26,1,5,0,1,1,2,1,3,3,1,5,4,0,0,0,4,3.4174,98.3652,0,0,0,0,0,1,0,0,0,0,2,2,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
